facility_id,group_id,fold,latitude,longitude,operation_status,state
64666,iowa_cafo_group_1055,3,43.06857,-94.90907,Active,IA
64667,iowa_cafo_group_0011,3,42.70171,-96.03904,Active,IA
64668,iowa_cafo_group_0561,1,43.09856,-95.51049,Active,IA
64669,iowa_cafo_group_0006,0,43.09801,-96.16623,Active,IA
64670,iowa_cafo_group_2092,2,42.93459,-91.83934,Active,IA
64671,iowa_cafo_group_2092,2,42.92001,-91.83033,Active,IA
64672,iowa_cafo_group_2578,2,41.3745,-93.20749,Active,IA
64673,iowa_cafo_group_2579,2,43.08366,-92.23185,Active,IA
64674,iowa_cafo_group_2580,1,43.03313,-91.43294,Active,IA
64675,iowa_cafo_group_2581,3,42.12859,-92.29787,Active,IA
64676,iowa_cafo_group_0006,0,43.09854,-96.3937,Active,IA
64678,iowa_cafo_group_0006,0,43.36114,-96.41815,Active,IA
64679,iowa_cafo_group_0293,4,42.68911,-95.76198,Active,IA
64681,iowa_cafo_group_1291,1,42.70715,-95.96548,Active,IA
64682,iowa_cafo_group_2582,0,42.53004,-93.14061,Active,IA
64683,iowa_cafo_group_0874,2,42.4993,-92.7439,Active,IA
64685,iowa_cafo_group_2583,0,41.37792,-92.88691,Active,IA
64686,iowa_cafo_group_2583,0,41.37762,-92.89081,Active,IA
64688,iowa_cafo_group_0738,3,42.6087,-93.39878,Active,IA
64689,iowa_cafo_group_2584,2,42.60481,-95.90904,Active,IA
64692,iowa_cafo_group_0755,4,42.49895,-93.37838,Active,IA
64693,iowa_cafo_group_1177,3,42.91503,-94.30677,Active,IA
64694,iowa_cafo_group_2585,4,42.75134,-92.55233,Active,IA
64695,iowa_cafo_group_2586,1,42.46574,-92.57233,Active,IA
64696,iowa_cafo_group_2587,1,41.54627,-91.3642,Active,IA
64697,iowa_cafo_group_0787,1,42.1748,-94.76507,Active,IA
64698,iowa_cafo_group_2260,2,42.167,-95.63484,Active,IA
64699,iowa_cafo_group_1573,2,40.73997,-94.48466,Active,IA
64700,iowa_cafo_group_0061,1,42.8655,-95.83047,Active,IA
64701,iowa_cafo_group_0559,1,42.14513,-94.97954,Active,IA
64702,iowa_cafo_group_0887,3,42.87813,-93.75346,Active,IA
64703,iowa_cafo_group_2588,3,41.80603,-94.50776,Active,IA
64704,iowa_cafo_group_2589,3,41.86372,-94.44423,Active,IA
64705,iowa_cafo_group_0041,3,42.46066,-95.57748,Active,IA
64706,iowa_cafo_group_2589,3,41.86657,-94.45298,Active,IA
64707,iowa_cafo_group_0908,4,42.50705,-93.08334,Active,IA
64708,iowa_cafo_group_1083,2,42.65727,-92.00016,Active,IA
64709,iowa_cafo_group_1706,1,43.43406,-93.71758,Active,IA
64710,iowa_cafo_group_2590,1,42.89353,-94.64655,Active,IA
64711,iowa_cafo_group_1915,2,42.4729,-94.89694,Active,IA
64712,iowa_cafo_group_1706,1,43.43095,-93.73192,Active,IA
64713,iowa_cafo_group_2591,3,42.85672,-94.51965,Active,IA
64714,iowa_cafo_group_1172,3,43.25073,-95.86103,Active,IA
64715,iowa_cafo_group_1172,3,43.24507,-95.84702,Active,IA
64716,iowa_cafo_group_2592,4,42.9527,-94.91852,Active,IA
64717,iowa_cafo_group_0811,3,43.16436,-94.42497,Active,IA
64718,iowa_cafo_group_0127,2,41.41729,-91.76173,Active,IA
64720,iowa_cafo_group_0756,4,42.47091,-93.36167,Active,IA
64721,iowa_cafo_group_2593,2,42.60388,-95.08161,Active,IA
64722,iowa_cafo_group_0006,0,42.98344,-96.37223,Active,IA
64723,iowa_cafo_group_0087,3,42.96993,-94.62102,Active,IA
64724,iowa_cafo_group_0087,3,43.0003,-94.62092,Active,IA
64726,iowa_cafo_group_2594,3,42.59051,-95.15409,Active,IA
64727,iowa_cafo_group_2595,1,42.18271,-92.62687,Active,IA
64728,iowa_cafo_group_0851,1,41.4017,-92.49928,Active,IA
64729,iowa_cafo_group_2596,4,42.95324,-91.98363,Active,IA
64730,iowa_cafo_group_0061,1,42.79267,-95.87002,Active,IA
64731,iowa_cafo_group_0782,2,42.53911,-94.95501,Active,IA
64732,iowa_cafo_group_2597,4,42.78291,-93.59432,Active,IA
64733,iowa_cafo_group_2320,0,41.82289,-94.40509,Active,IA
64734,iowa_cafo_group_2598,4,41.11031,-91.31122,Active,IA
64736,iowa_cafo_group_0355,1,42.50301,-95.15953,Active,IA
64737,iowa_cafo_group_2599,4,42.98212,-91.48896,Active,IA
64738,iowa_cafo_group_0006,0,43.27142,-96.08308,Active,IA
64740,iowa_cafo_group_0006,0,43.01585,-96.29412,Active,IA
64741,iowa_cafo_group_0006,0,42.99161,-96.31188,Active,IA
64743,iowa_cafo_group_1291,1,42.73442,-95.96362,Active,IA
64744,iowa_cafo_group_2101,1,42.271,-93.19953,Active,IA
64745,iowa_cafo_group_2600,4,40.79648,-94.19959,Active,IA
64746,iowa_cafo_group_0721,2,43.30526,-92.20004,Active,IA
64747,iowa_cafo_group_2556,2,41.60169,-94.73846,Active,IA
64749,iowa_cafo_group_2601,1,42.4419,-92.04326,Active,IA
64750,iowa_cafo_group_0275,2,41.95062,-91.26741,Active,IA
64751,iowa_cafo_group_2602,3,41.05867,-94.67442,Active,IA
64752,iowa_cafo_group_2603,2,42.84917,-92.35023,Active,IA
64753,iowa_cafo_group_1177,3,42.92297,-94.31411,Active,IA
64754,iowa_cafo_group_0191,1,43.49155,-96.15514,Active,IA
64755,iowa_cafo_group_2604,4,42.9501,-93.2848,Active,IA
64756,iowa_cafo_group_0755,4,42.53662,-93.4971,Active,IA
64757,iowa_cafo_group_0721,2,43.28297,-92.22347,Active,IA
64758,iowa_cafo_group_2605,2,43.38853,-91.31998,Active,IA
64759,iowa_cafo_group_2606,1,42.7848,-92.31834,Active,IA
64760,iowa_cafo_group_1844,3,42.67138,-92.08282,Active,IA
64761,iowa_cafo_group_2607,2,42.9216,-91.87858,Active,IA
64762,iowa_cafo_group_0872,1,42.98079,-94.45914,Active,IA
64763,iowa_cafo_group_0738,3,42.62942,-93.39019,Active,IA
64764,iowa_cafo_group_2608,3,42.45606,-91.5601,Active,IA
64765,iowa_cafo_group_0545,4,42.36488,-93.36716,Active,IA
64766,iowa_cafo_group_0263,1,42.70836,-93.12833,Active,IA
64767,iowa_cafo_group_0061,1,42.85958,-95.83845,Active,IA
64768,iowa_cafo_group_0616,4,42.25478,-95.39174,Active,IA
64769,iowa_cafo_group_2609,1,41.96589,-90.46714,Active,IA
64770,iowa_cafo_group_1790,3,42.53676,-91.78588,Active,IA
64771,iowa_cafo_group_0997,4,42.0101,-95.14128,Active,IA
64773,iowa_cafo_group_0006,0,43.35977,-95.82235,Active,IA
64774,iowa_cafo_group_2610,3,42.96651,-94.17735,Active,IA
64775,iowa_cafo_group_0545,4,42.40642,-93.36369,Active,IA
64776,iowa_cafo_group_1496,3,42.3849,-95.02587,Active,IA
64777,iowa_cafo_group_0763,1,43.29939,-94.28127,Active,IA
64778,iowa_cafo_group_0080,2,41.99286,-94.97426,Active,IA
64780,iowa_cafo_group_1509,2,42.32427,-93.84808,Active,IA
64781,iowa_cafo_group_0214,1,43.09302,-92.14993,Active,IA
64782,iowa_cafo_group_0879,3,41.78631,-95.09221,Active,IA
64783,iowa_cafo_group_0006,0,43.40364,-96.12539,Active,IA
64784,iowa_cafo_group_2611,1,42.85278,-91.74974,Active,IA
64785,iowa_cafo_group_2612,3,42.88443,-92.41582,Active,IA
64786,iowa_cafo_group_2434,2,43.12256,-92.14714,Active,IA
64787,iowa_cafo_group_2613,1,43.36962,-92.27731,Active,IA
64788,iowa_cafo_group_2614,1,42.44034,-92.1342,Active,IA
64789,iowa_cafo_group_2615,4,42.81014,-91.78426,Active,IA
64790,iowa_cafo_group_2616,0,42.39966,-94.74551,Active,IA
64791,iowa_cafo_group_2617,1,41.19011,-93.65495,Active,IA
64792,iowa_cafo_group_0809,4,43.10459,-94.59836,Active,IA
64793,iowa_cafo_group_2618,4,43.14299,-95.72448,Active,IA
64797,iowa_cafo_group_1356,2,42.84844,-93.2448,Active,IA
64798,iowa_cafo_group_1356,2,42.84103,-93.24052,Active,IA
64799,iowa_cafo_group_0854,4,42.04815,-93.07699,Active,IA
64800,iowa_cafo_group_2619,4,43.16222,-93.47525,Active,IA
64801,iowa_cafo_group_0914,1,42.26033,-93.67791,Active,IA
64802,iowa_cafo_group_2009,1,42.22406,-94.10181,Active,IA
64803,iowa_cafo_group_2258,1,43.46689,-95.60507,Active,IA
64804,iowa_cafo_group_2183,3,43.12717,-95.45645,Active,IA
64805,iowa_cafo_group_2620,1,42.1714,-94.45419,Active,IA
64806,iowa_cafo_group_2413,3,42.13788,-94.44456,Active,IA
64807,iowa_cafo_group_0150,3,42.04765,-95.07404,Active,IA
64808,iowa_cafo_group_2621,3,41.1801,-94.4887,Active,IA
64809,iowa_cafo_group_2621,3,41.19559,-94.48849,Active,IA
64810,iowa_cafo_group_0056,1,42.36463,-95.13124,Active,IA
64811,iowa_cafo_group_2621,3,41.18816,-94.48053,Active,IA
64812,iowa_cafo_group_0155,3,42.48701,-94.9454,Active,IA
64813,iowa_cafo_group_2622,0,42.73243,-93.64303,Active,IA
64814,iowa_cafo_group_2623,4,41.44966,-94.92582,Active,IA
64815,iowa_cafo_group_2624,0,40.75519,-94.31189,Active,IA
64816,iowa_cafo_group_0598,4,42.29446,-95.09243,Active,IA
64817,iowa_cafo_group_0163,4,42.3126,-95.21938,Active,IA
64818,iowa_cafo_group_0510,3,43.40078,-92.67356,Active,IA
64819,iowa_cafo_group_0510,3,43.40072,-92.69392,Active,IA
64820,iowa_cafo_group_0510,3,43.40361,-92.71167,Active,IA
64821,iowa_cafo_group_0510,3,43.40641,-92.65491,Active,IA
64822,iowa_cafo_group_0510,3,43.41081,-92.66491,Active,IA
64824,iowa_cafo_group_0738,3,42.57126,-93.2956,Active,IA
64825,iowa_cafo_group_1106,3,43.19747,-94.58797,Active,IA
64826,iowa_cafo_group_0763,1,43.30143,-94.26725,Active,IA
64827,iowa_cafo_group_0407,4,42.60279,-94.63659,Active,IA
64828,iowa_cafo_group_1628,4,43.39096,-95.40848,Active,IA
64829,iowa_cafo_group_1218,3,41.80633,-94.92054,Active,IA
64830,iowa_cafo_group_0330,1,42.44248,-94.96415,Active,IA
64831,iowa_cafo_group_1642,4,42.70406,-96.28581,Active,IA
64832,iowa_cafo_group_0006,0,43.27952,-95.86229,Active,IA
64833,iowa_cafo_group_2625,4,42.29862,-95.66549,Active,IA
64834,iowa_cafo_group_2626,4,41.2443,-91.88974,Active,IA
64836,iowa_cafo_group_1459,4,41.53904,-92.42126,Active,IA
64837,iowa_cafo_group_0850,4,41.39399,-92.53935,Active,IA
64838,iowa_cafo_group_1220,3,41.21,-91.48,Active,IA
64841,iowa_cafo_group_0127,2,41.41131,-91.77758,Active,IA
64842,iowa_cafo_group_1033,2,43.14083,-94.33866,Active,IA
64843,iowa_cafo_group_1624,2,41.21397,-91.96767,Active,IA
64844,iowa_cafo_group_2627,1,42.59703,-93.45686,Active,IA
64845,iowa_cafo_group_1727,3,41.98264,-94.63051,Active,IA
64846,iowa_cafo_group_0006,0,42.93785,-96.317,Active,IA
64847,iowa_cafo_group_1358,4,42.3997,-92.06095,Active,IA
64848,iowa_cafo_group_1285,1,42.31051,-92.82018,Active,IA
64849,iowa_cafo_group_0484,4,41.85314,-95.0751,Active,IA
64850,iowa_cafo_group_0689,2,41.92681,-95.13706,Active,IA
64851,iowa_cafo_group_0006,0,43.02667,-96.39235,Active,IA
64854,iowa_cafo_group_0829,1,41.98645,-95.55719,Active,IA
64855,iowa_cafo_group_0155,3,42.50253,-94.93342,Active,IA
64856,iowa_cafo_group_1039,3,43.15755,-95.52873,Active,IA
64857,iowa_cafo_group_0006,0,42.94733,-96.39195,Active,IA
64860,iowa_cafo_group_1275,2,42.98755,-91.55061,Active,IA
64861,iowa_cafo_group_2341,2,43.17479,-91.63818,Active,IA
64862,iowa_cafo_group_1139,3,41.67366,-93.99942,Active,IA
64863,iowa_cafo_group_2628,2,41.03435,-91.11699,Active,IA
64864,iowa_cafo_group_2629,3,42.78493,-95.76578,Active,IA
64865,iowa_cafo_group_0094,4,43.17883,-94.06799,Active,IA
64866,iowa_cafo_group_0094,4,43.16993,-94.05937,Active,IA
64868,iowa_cafo_group_1227,2,42.70929,-91.66665,Active,IA
64869,iowa_cafo_group_0739,1,42.57135,-93.19708,Active,IA
64870,iowa_cafo_group_1135,3,43.31681,-92.26024,Active,IA
64871,iowa_cafo_group_1135,3,43.32394,-92.26018,Active,IA
64872,iowa_cafo_group_2630,2,42.42269,-91.16912,Active,IA
64873,iowa_cafo_group_2631,0,43.2976,-92.12488,Active,IA
64874,iowa_cafo_group_0718,3,43.4152,-92.54467,Active,IA
64876,iowa_cafo_group_0006,0,43.41003,-96.37033,Active,IA
64877,iowa_cafo_group_1003,2,42.4362,-94.59159,Active,IA
64878,iowa_cafo_group_2632,2,42.74432,-92.86968,Active,IA
64879,iowa_cafo_group_2633,0,41.76,-92.48,Active,IA
64882,iowa_cafo_group_0516,2,42.08304,-95.87645,Active,IA
64884,iowa_cafo_group_2634,4,42.29911,-95.7688,Active,IA
64885,iowa_cafo_group_0755,4,42.49958,-93.5273,Active,IA
64886,iowa_cafo_group_1312,1,42.32662,-92.86682,Active,IA
64887,iowa_cafo_group_2635,1,40.52913,-91.59279,Active,IA
64888,iowa_cafo_group_1841,4,43.34313,-95.94056,Active,IA
64889,iowa_cafo_group_1733,3,42.82562,-94.26742,Active,IA
64890,iowa_cafo_group_2636,1,43.01006,-95.45702,Active,IA
64891,iowa_cafo_group_2637,1,43.22018,-95.05368,Active,IA
64892,iowa_cafo_group_0061,1,42.89477,-95.83453,Active,IA
64893,iowa_cafo_group_2638,2,42.59239,-94.77415,Active,IA
64894,iowa_cafo_group_0006,0,43.04813,-96.01813,Active,IA
64896,iowa_cafo_group_0006,0,42.96684,-96.23413,Active,IA
64897,iowa_cafo_group_0006,0,42.95,-96.25,Active,IA
64898,iowa_cafo_group_0006,0,42.95668,-96.23418,Active,IA
64899,iowa_cafo_group_0006,0,42.94895,-96.23444,Active,IA
64900,iowa_cafo_group_0006,0,42.92335,-96.26841,Active,IA
64901,iowa_cafo_group_1303,4,42.89456,-95.88923,Active,IA
64902,iowa_cafo_group_2527,3,43.19898,-95.55468,Active,IA
64903,iowa_cafo_group_0529,1,43.26875,-95.32755,Active,IA
64904,iowa_cafo_group_0529,1,43.27025,-95.33281,Active,IA
64906,iowa_cafo_group_0979,3,41.84002,-94.53133,Active,IA
64907,iowa_cafo_group_0041,3,42.47113,-95.58579,Active,IA
64908,iowa_cafo_group_2639,2,43.05899,-91.23964,Active,IA
64909,iowa_cafo_group_0545,4,42.42631,-93.39622,Active,IA
64910,iowa_cafo_group_0739,1,42.54847,-93.10441,Active,IA
64911,iowa_cafo_group_2640,3,42.02711,-91.29436,Active,IA
64912,iowa_cafo_group_2116,3,42.01361,-91.35118,Active,IA
64913,iowa_cafo_group_2641,3,42.02088,-92.13635,Active,IA
64915,iowa_cafo_group_2642,3,41.88442,-93.39771,Active,IA
64916,iowa_cafo_group_0200,2,43.38635,-95.45845,Active,IA
64917,iowa_cafo_group_1085,2,42.80058,-96.34996,Active,IA
64918,iowa_cafo_group_0608,0,41.10431,-92.62151,Active,IA
64919,iowa_cafo_group_2643,1,41.95874,-91.03219,Active,IA
64920,iowa_cafo_group_0061,1,42.76798,-95.86015,Active,IA
64921,iowa_cafo_group_0795,1,42.63247,-95.86576,Active,IA
64923,iowa_cafo_group_2644,4,41.52619,-91.68097,Active,IA
64927,iowa_cafo_group_2645,4,41.91386,-93.28304,Active,IA
64929,iowa_cafo_group_0510,3,43.43,-92.65,Active,IA
64930,iowa_cafo_group_1323,1,41.62411,-92.64005,Active,IA
64931,iowa_cafo_group_0545,4,42.31365,-93.36507,Active,IA
64932,iowa_cafo_group_2646,4,43.36207,-95.54435,Active,IA
64933,iowa_cafo_group_0983,4,42.08455,-94.39718,Active,IA
64934,iowa_cafo_group_0965,4,42.19384,-95.08767,Active,IA
64935,iowa_cafo_group_0782,2,42.50418,-95.03192,Active,IA
64936,iowa_cafo_group_0431,1,42.09392,-92.32264,Active,IA
64938,iowa_cafo_group_0011,3,42.73585,-96.17036,Active,IA
64941,iowa_cafo_group_0011,3,42.69185,-96.16187,Active,IA
64942,iowa_cafo_group_2647,1,42.7346,-96.36325,Active,IA
64943,iowa_cafo_group_1190,4,41.3507,-92.47625,Active,IA
64944,iowa_cafo_group_2648,1,41.17897,-93.4735,Active,IA
64945,iowa_cafo_group_0006,0,43.4187,-96.49647,Active,IA
64946,iowa_cafo_group_1050,3,43.49926,-95.57373,Active,IA
64947,iowa_cafo_group_2649,3,43.17844,-95.74172,Active,IA
64948,iowa_cafo_group_1039,3,43.1859,-95.51609,Active,IA
64949,iowa_cafo_group_0006,0,43.15699,-96.21646,Active,IA
64953,iowa_cafo_group_2650,1,41.33227,-94.709,Active,IA
64955,iowa_cafo_group_2651,2,42.65061,-91.72501,Active,IA
64956,iowa_cafo_group_0006,0,43.44698,-96.23265,Active,IA
64957,iowa_cafo_group_2556,2,41.62269,-94.74549,Active,IA
64958,iowa_cafo_group_0023,4,42.13849,-94.91016,Active,IA
64959,iowa_cafo_group_0018,2,42.10655,-94.73938,Active,IA
64960,iowa_cafo_group_1039,3,43.1712,-95.51612,Active,IA
64961,iowa_cafo_group_0100,3,42.94371,-94.50133,Active,IA
64962,iowa_cafo_group_2652,0,41.64798,-93.49579,Active,IA
64963,iowa_cafo_group_0006,0,42.90802,-96.28332,Active,IA
64965,iowa_cafo_group_0099,2,42.9167,-94.73677,Active,IA
64967,iowa_cafo_group_0739,1,42.58609,-93.17384,Active,IA
64969,iowa_cafo_group_2653,2,42.32531,-95.67203,Active,IA
64970,iowa_cafo_group_1503,3,41.73095,-91.08991,Active,IA
64971,iowa_cafo_group_0006,0,43.05482,-96.08227,Active,IA
64972,iowa_cafo_group_2293,3,43.32205,-92.01124,Active,IA
64973,iowa_cafo_group_1475,2,43.38243,-92.33493,Active,IA
64974,iowa_cafo_group_2654,2,42.36919,-94.541,Active,IA
64975,iowa_cafo_group_2655,1,41.04434,-93.30146,Active,IA
64976,iowa_cafo_group_1442,2,43.19767,-92.56787,Active,IA
64977,iowa_cafo_group_2153,1,43.42932,-94.86531,Active,IA
64978,iowa_cafo_group_0006,0,43.04535,-96.0035,Active,IA
64979,iowa_cafo_group_2656,3,41.96645,-95.70817,Active,IA
64980,iowa_cafo_group_2657,1,43.297,-91.92907,Active,IA
64981,iowa_cafo_group_0483,4,42.98478,-95.77787,Active,IA
64982,iowa_cafo_group_0486,2,42.00972,-95.59595,Active,IA
64983,iowa_cafo_group_0397,4,42.15256,-95.5771,Active,IA
64984,iowa_cafo_group_2658,2,42.14305,-95.61315,Active,IA
64985,iowa_cafo_group_0161,3,41.98895,-94.81165,Active,IA
64986,iowa_cafo_group_0456,3,41.72236,-93.30816,Active,IA
64987,iowa_cafo_group_0443,3,43.28793,-95.55177,Active,IA
64988,iowa_cafo_group_2659,4,42.97262,-94.11082,Active,IA
64989,iowa_cafo_group_2660,1,41.60534,-90.42945,Active,IA
64992,iowa_cafo_group_2661,2,42.77322,-96.20722,Active,IA
64993,iowa_cafo_group_2662,3,41.81642,-90.43609,Active,IA
64994,iowa_cafo_group_2663,1,42.99549,-95.52604,Active,IA
64995,iowa_cafo_group_0310,4,43.03394,-91.57521,Active,IA
64996,iowa_cafo_group_2664,1,42.29536,-91.19227,Active,IA
64997,iowa_cafo_group_1105,0,43.1131,-92.11335,Active,IA
64998,iowa_cafo_group_2665,0,43.0908,-92.07123,Active,IA
64999,iowa_cafo_group_2226,1,42.59359,-91.40826,Active,IA
65001,iowa_cafo_group_2666,0,42.18012,-94.12346,Active,IA
65002,iowa_cafo_group_0006,0,43.05642,-96.0603,Active,IA
65003,iowa_cafo_group_2667,4,42.4267,-93.79338,Active,IA
65004,iowa_cafo_group_2668,1,41.57339,-95.63109,Active,IA
65005,iowa_cafo_group_0565,4,41.54158,-95.62623,Active,IA
65006,iowa_cafo_group_1013,4,42.22,-93.67,Active,IA
65007,iowa_cafo_group_2669,4,42.28932,-92.14168,Active,IA
65008,iowa_cafo_group_0455,2,42.34796,-91.9079,Active,IA
65009,iowa_cafo_group_2670,1,43.33174,-94.4446,Active,IA
65010,iowa_cafo_group_2671,1,40.60477,-94.44695,Active,IA
65011,iowa_cafo_group_2672,3,40.76635,-92.27293,Active,IA
65013,iowa_cafo_group_0127,2,41.42352,-91.82434,Active,IA
65015,iowa_cafo_group_2673,3,43.49514,-92.38307,Active,IA
65016,iowa_cafo_group_2330,4,42.96868,-92.29712,Active,IA
65017,iowa_cafo_group_0357,3,40.74014,-93.58821,Active,IA
65018,iowa_cafo_group_0357,3,40.73425,-93.59027,Active,IA
65019,iowa_cafo_group_0367,4,41.79191,-93.55468,Active,IA
65023,iowa_cafo_group_0306,1,40.95565,-93.0005,Active,IA
65024,iowa_cafo_group_1974,3,41.74072,-94.8996,Active,IA
65026,iowa_cafo_group_2674,4,42.8554,-93.07602,Active,IA
65027,iowa_cafo_group_1091,3,41.38551,-91.98671,Active,IA
65028,iowa_cafo_group_1657,2,41.52831,-91.85686,Active,IA
65029,iowa_cafo_group_2210,1,41.4239,-92.03413,Active,IA
65030,iowa_cafo_group_0006,0,43.14517,-96.03962,Active,IA
65032,iowa_cafo_group_0006,0,42.93093,-96.21289,Active,IA
65033,iowa_cafo_group_2675,3,42.8194,-93.83188,Active,IA
65034,iowa_cafo_group_1077,2,42.88535,-96.0554,Active,IA
65035,iowa_cafo_group_0061,1,42.84502,-95.74162,Active,IA
65036,iowa_cafo_group_2676,0,41.67735,-90.61753,Active,IA
65037,iowa_cafo_group_2677,1,41.72847,-90.63685,Active,IA
65039,iowa_cafo_group_2678,0,42.70964,-93.25065,Active,IA
65040,iowa_cafo_group_2679,3,42.96551,-93.42921,Active,IA
65041,iowa_cafo_group_0428,2,42.41349,-91.07325,Active,IA
65042,iowa_cafo_group_2680,4,41.69834,-94.76144,Active,IA
65044,iowa_cafo_group_0870,2,41.10412,-92.33429,Active,IA
65046,iowa_cafo_group_2681,1,41.12297,-92.63868,Active,IA
65049,iowa_cafo_group_0721,2,43.21282,-92.2803,Active,IA
65050,iowa_cafo_group_0163,4,42.30665,-95.22361,Active,IA
65051,iowa_cafo_group_0900,3,42.67501,-91.45273,Active,IA
65052,iowa_cafo_group_0645,2,42.30988,-90.82083,Active,IA
65053,iowa_cafo_group_0061,1,42.74986,-95.87673,Active,IA
65054,iowa_cafo_group_0159,1,42.00697,-90.3076,Active,IA
65055,iowa_cafo_group_0159,1,41.97599,-90.29318,Active,IA
65056,iowa_cafo_group_0159,1,42.00361,-90.27348,Active,IA
65057,iowa_cafo_group_0507,2,41.14463,-92.37038,Active,IA
65058,iowa_cafo_group_0870,2,41.11973,-92.29295,Active,IA
65060,iowa_cafo_group_0545,4,42.29118,-93.273,Active,IA
65061,iowa_cafo_group_0866,1,41.12938,-91.7026,Active,IA
65062,iowa_cafo_group_0739,1,42.55887,-93.2623,Active,IA
65063,iowa_cafo_group_2645,4,41.91762,-93.28797,Active,IA
65064,iowa_cafo_group_1808,2,41.907,-93.25226,Active,IA
65065,iowa_cafo_group_2682,2,41.90557,-93.32388,Active,IA
65068,iowa_cafo_group_2683,0,42.50388,-91.83068,Active,IA
65069,iowa_cafo_group_2684,4,42.38671,-91.96016,Active,IA
65072,iowa_cafo_group_2685,2,42.9518,-93.04993,Active,IA
65073,iowa_cafo_group_2686,2,41.1574,-91.86806,Active,IA
65074,iowa_cafo_group_2687,0,40.81564,-91.85263,Active,IA
65075,iowa_cafo_group_2688,2,40.80101,-91.83302,Active,IA
65076,iowa_cafo_group_0870,2,41.16184,-92.24432,Active,IA
65077,iowa_cafo_group_2689,4,43.01619,-92.90455,Active,IA
65078,iowa_cafo_group_0112,1,42.79829,-94.99602,Active,IA
65079,iowa_cafo_group_2690,0,42.34087,-92.83316,Active,IA
65080,iowa_cafo_group_0870,2,41.15891,-92.25467,Active,IA
65081,iowa_cafo_group_0870,2,41.14155,-92.30978,Active,IA
65082,iowa_cafo_group_0870,2,41.10941,-92.31611,Active,IA
65083,iowa_cafo_group_2691,0,41.84376,-90.30181,Active,IA
65084,iowa_cafo_group_2692,4,43.28521,-94.6964,Active,IA
65085,iowa_cafo_group_2693,0,41.09012,-91.36051,Active,IA
65086,iowa_cafo_group_2694,4,41.48035,-92.86405,Active,IA
65087,iowa_cafo_group_2393,1,43.10613,-91.78241,Active,IA
65088,iowa_cafo_group_0006,0,43.18521,-95.99606,Active,IA
65089,iowa_cafo_group_2695,2,42.0079,-92.03011,Active,IA
65090,iowa_cafo_group_2541,4,42.54224,-91.63342,Active,IA
65091,iowa_cafo_group_0545,4,42.30898,-93.35405,Active,IA
65092,iowa_cafo_group_0144,2,43.00787,-95.27668,Active,IA
65093,iowa_cafo_group_0739,1,42.55606,-93.13561,Active,IA
65095,iowa_cafo_group_2696,2,42.38392,-92.6528,Active,IA
65096,iowa_cafo_group_2697,2,42.50036,-92.19603,Active,IA
65097,iowa_cafo_group_2698,4,42.588,-92.1883,Active,IA
65099,iowa_cafo_group_0190,2,43.48706,-95.53374,Active,IA
65101,iowa_cafo_group_2167,2,42.26016,-94.58925,Active,IA
65102,iowa_cafo_group_1223,1,42.32378,-93.44965,Active,IA
65103,iowa_cafo_group_0006,0,43.46108,-95.90638,Active,IA
65105,iowa_cafo_group_0127,2,41.3504,-91.74102,Active,IA
65106,iowa_cafo_group_1232,2,42.35966,-92.64998,Active,IA
65107,iowa_cafo_group_1232,2,42.35388,-92.63572,Active,IA
65108,iowa_cafo_group_1232,2,42.347,-92.62927,Active,IA
65110,iowa_cafo_group_2699,3,41.12458,-94.70665,Active,IA
65111,iowa_cafo_group_0961,2,42.86434,-94.74909,Active,IA
65112,iowa_cafo_group_1024,1,42.82093,-94.76356,Active,IA
65113,iowa_cafo_group_1812,2,42.53548,-91.27814,Active,IA
65114,iowa_cafo_group_0006,0,43.00408,-96.29404,Active,IA
65115,iowa_cafo_group_0006,0,43.47727,-96.30882,Active,IA
65116,iowa_cafo_group_2700,4,42.99733,-95.87031,Active,IA
65117,iowa_cafo_group_0782,2,42.60451,-94.90003,Active,IA
65118,iowa_cafo_group_2701,3,42.63893,-94.85947,Active,IA
65119,iowa_cafo_group_2454,2,42.22136,-90.81879,Active,IA
